Date:,Hour:,Visibility (sm):,Precipitation ID:,Temp. (f):,Rel. Humid. (%):,Wind Speed (mph):,Wind Dir.:,Air Press. (hg):,Percip. (in):
10.13.16,20,10,,82,19,0,0,28.73,
10.13.16,21,10,,79,22,0,0,28.75,
10.13.16,22,10,,76,26,5,120,28.75,
10.13.16,23,10,,73,28,5,120,28.75,
10.14.16,0,10,,73,26,5,110,28.75,
10.14.16,1,10,,71,28,7,140,28.76,
10.14.16,2,10,,71,29,7,110,28.75,
10.14.16,3,10,,71,24,9,100,28.75,
10.14.16,4,10,,70,26,8,120,28.76,
10.14.16,5,10,,69,26,5,110,28.77,
10.14.16,6,10,,68,30,6,110,28.78,
10.14.16,7,10,,71,26,7,110,28.8,
10.14.16,8,10,,77,20,6,120,28.81,
10.14.16,9,10,,81,19,7,130,28.81,
10.14.16,10,10,,85,16,5,90,28.79,
10.14.16,11,10,,89,14,0,0,28.77,
10.14.16,12,10,,91,13,0,0,28.73,
10.14.16,13,10,,93,11,0,0,28.7,
10.14.16,14,10,,95,10,7,110,28.69,
10.14.16,15,10,,95,10,6,210,28.66,
10.14.16,16,10,,94,9,0,0,28.66,
10.14.16,17,10,,92,10,0,0,28.66,
10.14.16,18,10,,87,14,0,0,28.66,
10.14.16,19,10,,85,17,0,0,28.66,
10.14.16,20,10,,80,21,0,0,28.69,
10.14.16,21,10,,81,18,0,0,28.69,
10.14.16,22,10,,75,28,5,120,28.69,
10.14.16,23,10,,75,31,3,140,28.7,
10.15.16,0,10,,74,28,6,90,28.71,
10.15.16,1,10,,73,28,7,100,28.71,
10.15.16,2,10,,71,27,9,110,28.7,
10.15.16,3,10,,69,28,7,90,28.7,
10.15.16,4,10,,68,27,8,110,28.71,
10.15.16,5,10,,67,27,10,100,28.72,
10.15.16,6,10,,67,27,9,110,28.73,
10.15.16,7,10,,70,27,6,100,28.75,
10.15.16,8,10,,75,23,6,120,28.77,
10.15.16,9,10,,79,22,3,100,28.78,
10.15.16,10,10,,85,18,7,130,28.77,
10.15.16,11,10,,88,17,0,0,28.75,
10.15.16,12,10,,92,15,5,VR,28.72,
10.15.16,13,10,,92,13,0,0,28.69,
10.15.16,14,10,,92,13,5,VR,28.68,
10.15.16,15,10,,93,12,3,270,28.66,
10.15.16,16,10,,93,12,3,170,28.66,
10.15.16,17,10,,91,13,5,250,28.66,
10.15.16,18,10,,90,14,3,VR,28.66,
10.15.16,19,10,,88,15,0,0,28.66,
10.15.16,20,10,,85,18,6,330,28.69,
10.15.16,21,10,,79,24,0,0,28.69,
10.15.16,22,10,,78,25,0,0,28.7,
10.15.16,23,10,,76,27,0,0,28.72,
10.16.16,0,10,,74,32,5,120,28.73,
10.16.16,1,10,,72,30,7,120,28.72,
10.16.16,2,10,,71,29,5,80,28.72,
10.16.16,3,10,,69,31,13,80,28.72,
10.16.16,4,10,,68,30,11,90,28.72,
10.16.16,5,10,,67,33,11,80,28.73,
10.16.16,6,10,,67,35,7,100,28.74,
10.16.16,7,10,,70,29,9,90,28.76,
10.16.16,8,10,,76,25,8,110,28.77,
10.16.16,9,10,,81,21,6,120,28.77,
10.16.16,10,10,,84,19,7,140,28.76,
10.16.16,11,10,,87,18,7,VR,28.74,
10.16.16,12,10,,89,17,0,0,28.71,
10.16.16,13,10,,90,15,3,VR,28.69,
10.16.16,14,10,,90,15,3,300,28.66,
10.16.16,15,10,,92,14,0,0,28.65,
10.16.16,16,10,,90,15,3,270,28.64,
10.16.16,17,10,,90,15,10,280,28.65,
10.16.16,18,10,,88,16,6,300,28.66,
10.16.16,19,10,,84,20,0,0,28.66,
10.16.16,20,10,,85,20,0,0,28.66,
10.16.16,21,10,,79,26,0,0,28.66,
10.16.16,22,10,,77,31,5,100,28.68,
10.16.16,23,10,,74,33,5,120,28.68,
10.17.16,0,10,,73,34,6,100,28.69,
10.17.16,1,10,,71,37,7,90,28.68,
10.17.16,2,10,,71,34,8,90,28.66,
10.17.16,3,10,,68,38,7,90,28.66,
10.17.16,4,10,,68,38,7,90,28.66,
10.17.16,5,10,,67,40,6,100,28.68,
10.17.16,6,10,,67,37,9,90,28.69,
10.17.16,7,10,,69,36,9,90,28.69,
10.17.16,8,10,,75,32,9,110,28.69,
10.17.16,9,10,,78,29,6,50,28.71,
10.17.16,10,10,,83,25,0,0,28.7,
10.17.16,11,10,,84,28,5,VR,28.69,
10.17.16,12,10,,86,23,5,210,28.66,
10.17.16,13,10,,89,21,8,230,28.63,
10.17.16,14,10,,90,20,6,280,28.61,
10.17.16,15,10,,90,20,0,0,28.6,
10.17.16,16,10,,89,19,9,290,28.59,
10.17.16,17,10,,87,18,13,290,28.59,
10.17.16,18,10,,84,23,7,260,28.61,
10.17.16,19,10,,83,24,8,270,28.61,
10.17.16,20,10,,82,26,7,270,28.63,
10.17.16,21,10,,78,30,3,260,28.64,
10.17.16,22,10,,79,30,3,310,28.65,
10.17.16,23,10,,76,35,0,0,28.65,
10.18.16,0,10,,73,38,3,110,28.65,
10.18.16,1,10,,71,43,6,110,28.66,
10.18.16,2,10,,71,41,6,90,28.66,
10.18.16,3,10,,71,41,9,80,28.66,
10.18.16,4,10,,68,42,7,90,28.66,
10.18.16,5,10,,66,49,6,90,28.69,
10.18.16,6,10,,66,43,10,90,28.7,
10.18.16,7,10,,70,41,7,100,28.72,
10.18.16,8,10,,74,34,6,110,28.74,
10.18.16,9,10,,77,31,5,140,28.74,
10.18.16,10,10,,81,28,0,0,28.73,
10.18.16,11,10,,86,25,6,140,28.71,
10.18.16,12,10,,87,22,5,VR,28.69,
10.18.16,13,10,,88,22,8,320,28.66,
10.18.16,14,10,,90,20,7,VR,28.65,
10.18.16,15,10,,89,20,6,VR,28.63,
10.18.16,16,10,,90,20,5,250,28.63,
10.18.16,17,10,,87,22,9,300,28.64,
10.18.16,18,10,,85,26,8,320,28.65,
10.18.16,19,10,,81,29,0,0,28.65,
10.18.16,20,10,,80,30,0,0,28.66,
10.18.16,21,10,,77,35,0,0,28.68,
10.18.16,22,10,,76,36,0,0,28.69,
10.18.16,23,10,,74,41,6,90,28.69,
10.19.16,0,10,,73,41,0,0,28.7,
10.19.16,1,10,,71,43,6,110,28.7,
10.19.16,2,10,,70,41,0,0,28.71,
10.19.16,3,10,,68,42,5,100,28.72,
10.19.16,4,10,,66,47,0,0,28.74,
10.19.16,5,10,,67,44,3,90,28.75,
10.19.16,6,10,,65,47,5,90,28.77,
10.19.16,7,10,,70,42,3,140,28.79,
10.19.16,8,10,,75,33,8,90,28.8,
10.19.16,9,10,,80,23,7,60,28.81,
10.19.16,10,10,,85,20,5,VR,28.8,
10.19.16,11,10,,85,21,7,330,28.79,
10.19.16,12,10,,88,19,0,0,28.76,
10.19.16,13,10,,89,17,0,0,28.73,
10.19.16,14,10,,91,15,6,200,28.72,
10.19.16,15,10,,91,14,0,0,28.71,
10.19.16,16,10,,91,15,8,280,28.71,
10.19.16,17,10,,89,17,8,260,28.7,
10.19.16,18,10,,84,20,5,250,28.72,
10.19.16,19,10,,81,23,5,230,28.73,
10.19.16,20,10,,84,21,3,VR,28.74,
10.19.16,21,10,,78,27,0,0,28.76,
10.19.16,22,10,,76,27,3,140,28.77,
10.19.16,23,10,,72,28,3,190,28.78,
10.20.16,0,10,,70,35,0,0,28.78,
10.20.16,1,10,,73,28,5,300,28.79,
10.20.16,2,10,,69,32,0,0,28.79,
10.20.16,3,10,,67,32,0,0,28.79,
10.20.16,4,10,,66,33,0,0,28.8,
10.20.16,5,10,,69,23,0,0,28.81,
10.20.16,6,10,,64,33,0,0,28.83,
10.20.16,7,10,,70,25,0,0,28.84,
10.20.16,8,10,,78,11,8,60,28.85,
10.20.16,9,10,,84,7,13,60,28.86,
10.20.16,10,10,,87,7,14,70,28.84,
10.20.16,11,10,,90,8,9,100,28.81,
10.20.16,12,10,,93,8,6,VR,28.78,
10.20.16,13,10,,95,7,7,VR,28.76,
10.20.16,14,10,,95,8,6,350,28.74,
10.20.16,15,10,,96,8,9,360,28.73,
10.20.16,16,10,,96,8,10,50,28.72,
10.20.16,17,10,,94,10,10,70,28.72,
10.20.16,18,10,,90,13,10,80,28.73,
10.20.16,19,10,,86,15,8,70,28.75,
10.20.16,20,10,,83,18,9,80,28.75,
10.20.16,21,10,,81,20,8,110,28.76,
10.20.16,22,10,,80,21,7,90,28.77,
10.20.16,23,10,,79,24,7,90,28.77,
10.21.16,0,10,,77,27,5,90,28.78,
10.21.16,1,10,,76,27,5,110,28.79,
10.21.16,2,10,,74,29,5,100,28.78,
10.21.16,3,10,,73,32,8,80,28.77,
10.21.16,4,10,,75,27,9,90,28.78,
10.21.16,5,10,,74,28,8,100,28.79,
10.21.16,6,10,,74,28,9,80,28.8,
10.21.16,7,10,,78,25,11,70,28.81,
10.21.16,8,10,,82,22,17,80,28.82,
10.21.16,9,10,,85,20,14,70,28.81,
10.21.16,10,10,,88,18,11,70,28.79,
10.21.16,11,10,,90,17,6,90,28.77,
10.21.16,12,10,,92,16,3,VR,28.73,
10.21.16,13,10,,93,15,8,80,28.7,
10.21.16,14,10,,96,14,5,120,28.69,
10.21.16,15,10,,96,14,7,130,28.68,
10.21.16,16,10,,96,14,5,VR,28.66,
10.21.16,17,10,,93,15,3,140,28.66,
10.21.16,18,10,,91,18,3,30,28.66,
10.21.16,19,10,,86,22,0,0,28.66,
10.21.16,20,10,,84,26,0,0,28.66,
10.21.16,21,10,,81,29,5,80,28.68,
10.21.16,22,10,,81,26,3,140,28.69,
10.21.16,23,10,,78,28,3,110,28.69,
10.22.16,0,10,,79,26,7,110,28.69,
10.22.16,1,10,,77,29,7,90,28.69,
10.22.16,2,10,,77,29,6,110,28.69,
10.22.16,3,10,,75,31,5,110,28.69,
10.22.16,4,10,,74,32,3,140,28.69,
10.22.16,5,10,,73,33,3,100,28.7,
10.22.16,6,10,,73,33,5,130,28.71,
10.22.16,7,10,,77,29,8,90,28.73,
10.22.16,8,10,,80,29,7,130,28.73,
10.22.16,9,10,,84,24,6,100,28.74,
10.22.16,10,10,,88,21,6,110,28.73,
10.22.16,11,10,,91,20,5,130,28.72,
10.22.16,12,10,,93,17,0,0,28.69,
10.22.16,13,10,,95,15,3,30,28.66,
10.22.16,14,10,,97,14,11,280,28.66,
10.22.16,15,10,,96,15,7,330,28.65,
10.22.16,16,10,,95,15,10,300,28.65,
10.22.16,17,10,,94,15,9,290,28.65,
10.22.16,18,10,,92,18,6,330,28.66,
10.22.16,19,10,,88,21,0,0,28.68,
10.22.16,20,10,,85,23,0,0,28.69,
10.22.16,21,10,,83,26,3,90,28.7,
10.22.16,22,10,,80,31,3,VR,28.71,
10.22.16,23,10,,78,34,5,100,28.73,
10.23.16,0,10,,76,36,7,90,28.73,
10.23.16,1,10,,74,38,6,90,28.75,
10.23.16,2,10,,73,41,6,90,28.75,
10.23.16,3,10,,72,41,5,110,28.76,
10.23.16,4,10,,71,39,6,100,28.77,
10.23.16,5,10,,69,42,6,110,28.79,
10.23.16,6,10,,70,39,7,100,28.81,
10.23.16,7,10,,73,35,5,100,28.83,
10.23.16,8,10,,78,30,6,100,28.85,
10.23.16,9,10,,82,26,7,130,28.86,
10.23.16,10,10,,85,25,8,130,28.85,
10.23.16,11,10,,89,22,8,150,28.84,
10.23.16,12,10,,91,21,6,VR,28.82,
10.23.16,13,10,,94,18,3,160,28.79,
10.23.16,14,10,,94,16,5,30,28.77,
10.23.16,15,10,,95,15,0,0,28.76,
10.23.16,16,10,,94,16,0,0,28.75,
10.23.16,17,10,,92,18,7,20,28.75,
10.23.16,18,10,,91,18,5,70,28.77,
10.23.16,19,10,,86,23,0,0,28.78,
10.23.16,20,10,,87,23,5,350,28.78,
10.23.16,21,10,,81,29,3,220,28.8,
10.23.16,22,10,,79,32,6,110,28.8,
10.23.16,23,10,,79,31,8,80,28.8,
10.24.16,0,10,,76,32,3,140,28.81,
10.24.16,1,10,,76,30,7,80,28.82,
10.24.16,2,10,,75,31,6,100,28.82,
10.24.16,3,10,,74,32,9,90,28.81,
10.24.16,4,10,,73,34,8,90,28.82,
10.24.16,5,10,,73,37,9,110,28.83,
10.24.16,6,10,,73,37,7,110,28.85,
10.24.16,7,10,,75,37,5,100,28.88,
10.24.16,8,10,,78,38,8,100,28.89,
10.24.16,9,10,,81,34,7,120,28.89,
10.24.16,10,10,,84,31,7,VR,28.88,
10.24.16,11,10,,86,30,3,60,28.87,
10.24.16,12,10,,87,29,0,0,28.84,
10.24.16,13,10,,89,27,0,0,28.81,
10.24.16,14,10,,90,26,6,VR,28.8,
10.24.16,15,10,,89,28,7,60,28.78,
10.24.16,16,10,,89,27,6,40,28.77,
10.24.16,17,10,,88,27,5,10,28.77,
10.24.16,18,10,,84,33,5,220,28.78,
10.24.16,19,10,,84,33,3,230,28.79,
10.24.16,20,10,,82,35,3,240,28.8,
10.24.16,21,10,,82,35,7,240,28.82,
10.24.16,22,10,,81,37,0,0,28.82,
10.24.16,23,10,,81,38,8,70,28.8,
10.25.16,0,10,,80,39,0,0,28.82,
10.25.16,1,10,,77,47,5,260,28.83,
10.25.16,2,10,,77,48,3,300,28.82,
10.25.16,3,10,,74,54,0,0,28.81,
10.25.16,4,10,,73,59,0,0,28.82,
10.25.16,5,10,,72,59,0,0,28.83,
10.25.16,6,10,,73,57,3,80,28.83,
10.25.16,7,10,,75,54,6,110,28.85,
10.25.16,8,10,,79,47,10,80,28.87,
10.25.16,9,10,,81,42,7,90,28.87,
10.25.16,10,10,,85,37,7,100,28.86,
10.25.16,11,10,,87,34,5,130,28.84,
10.25.16,12,10,,90,29,5,VR,28.81,
10.25.16,13,10,,90,27,0,0,28.78,
10.25.16,14,10,,92,26,3,150,28.77,
10.25.16,15,10,,91,25,6,230,28.76,
10.25.16,16,10,,90,25,7,100,28.75,
10.25.16,17,10,,88,27,8,360,28.76,
10.25.16,18,10,,87,30,7,340,28.78,
10.25.16,19,10,,85,33,6,330,28.78,
10.25.16,20,10,,80,39,6,230,28.79,
10.25.16,21,10,,80,39,0,0,28.8,
10.25.16,22,10,,78,42,5,280,28.81,
10.25.16,23,10,,78,44,0,0,28.81,
10.26.16,0,10,,75,48,0,0,28.82,
10.26.16,1,10,,72,53,5,230,28.82,
10.26.16,2,10,,71,55,3,210,28.82,
10.26.16,3,10,,72,51,0,0,28.81,
10.26.16,4,10,,71,51,5,100,28.82,
10.26.16,5,10,,69,53,5,100,28.83,
10.26.16,6,10,,69,53,6,90,28.84,
10.26.16,7,10,,74,45,7,110,28.86,
10.26.16,8,10,,78,38,10,100,28.88,
10.26.16,9,10,,81,33,10,90,28.88,
10.26.16,10,10,,85,29,6,100,28.87,
10.26.16,11,10,,88,27,5,50,28.84,
10.26.16,12,10,,91,24,0,0,28.8,
10.26.16,13,10,,93,22,3,VR,28.76,
10.26.16,14,10,,95,21,0,0,28.75,
10.26.16,15,10,,94,18,3,300,28.74,
10.26.16,16,10,,95,18,6,250,28.72,
10.26.16,17,10,,92,20,8,330,28.72,
10.26.16,18,10,,90,23,8,340,28.73,
10.26.16,19,10,,88,24,7,290,28.74,
10.26.16,20,10,,83,32,3,250,28.76,
10.26.16,21,10,,80,35,6,250,28.77,
10.26.16,22,10,,78,38,6,250,28.77,
10.26.16,23,10,,78,36,5,260,28.77,
10.27.16,0,10,,78,35,6,250,28.78,
10.27.16,1,10,,75,40,0,0,28.77,
10.27.16,2,10,,74,41,5,90,28.77,
10.27.16,3,10,,76,39,3,90,28.76,
10.27.16,4,10,,73,40,8,90,28.76,
10.27.16,5,10,,74,37,5,130,28.78,
10.27.16,6,10,,74,38,0,0,28.79,
10.27.16,7,10,,76,35,7,100,28.81,
10.27.16,8,10,,80,33,6,120,28.81,
10.27.16,9,10,,84,27,7,140,28.81,
10.27.16,10,10,,89,21,5,130,28.8,
10.27.16,11,10,,91,20,5,80,28.77,
10.27.16,12,10,,93,20,0,0,28.73,
10.27.16,13,10,,97,17,5,VR,28.7,
10.27.16,14,10,,99,15,7,VR,28.69,
10.27.16,15,10,,99,15,5,130,28.68,
10.27.16,16,10,,98,15,5,160,28.66,
10.27.16,17,10,,96,16,0,0,28.66,
10.27.16,18,10,,90,22,8,230,28.66,
10.27.16,19,10,,87,26,8,240,28.68,
10.27.16,20,10,,84,29,7,240,28.68,
10.27.16,21,10,,83,28,5,240,28.68,
10.27.16,22,10,,83,28,3,260,28.69,
10.27.16,23,10,,84,30,3,280,28.69,
10.28.16,0,10,,79,35,6,210,28.69,
10.28.16,1,10,,80,31,5,210,28.69,
10.28.16,2,10,,80,33,5,50,28.69,
10.28.16,3,10,,78,38,6,110,28.68,
10.28.16,4,10,,77,39,0,0,28.69,
10.28.16,5,10,,78,38,7,30,28.7,
10.28.16,6,10,,76,42,0,0,28.7,
10.28.16,7,10,,78,39,9,100,28.73,
10.28.16,8,10,,82,31,11,120,28.74,
10.28.16,9,10,,85,28,10,140,28.75,
10.28.16,10,10,,86,27,6,VR,28.74,
10.28.16,11,10,,88,26,5,230,28.74,
10.28.16,12,10,,89,24,5,180,28.71,
10.28.16,13,10,,90,23,5,350,28.69,
10.28.16,14,10,,92,20,6,VR,28.69,
10.28.16,15,10,,90,21,10,340,28.69,
10.28.16,16,10,,90,21,9,330,28.69,
10.28.16,17,10,,89,19,10,290,28.69,
10.28.16,18,10,,88,19,3,340,28.71,
10.28.16,19,10,,85,22,0,0,28.72,
10.28.16,20,10,,81,27,0,0,28.73,
10.28.16,21,10,,80,28,0,0,28.75,
10.28.16,22,10,,78,32,5,100,28.75,
10.28.16,23,10,,77,32,7,100,28.75,
10.29.16,0,10,,76,36,3,140,28.75,
10.29.16,1,10,,74,37,6,80,28.76,
10.29.16,2,10,,73,38,7,90,28.76,
10.29.16,3,10,,71,41,8,90,28.76,
10.29.16,4,10,,70,42,9,90,28.77,
10.29.16,5,10,,69,46,9,100,28.78,
10.29.16,6,10,,69,46,8,90,28.8,
10.29.16,7,10,,72,38,7,100,28.82,
10.29.16,8,10,,78,31,6,120,28.84,
10.29.16,9,10,,81,27,8,120,28.84,
10.29.16,10,10,,84,27,5,110,28.83,
10.29.16,11,10,,89,22,7,110,28.81,
10.29.16,12,10,,91,20,5,170,28.78,
10.29.16,13,10,,93,18,7,110,28.76,
10.29.16,14,10,,94,17,0,0,28.75,
10.29.16,15,10,,94,18,5,230,28.74,
10.29.16,16,10,,94,17,0,0,28.74,
10.29.16,17,10,,91,20,7,VR,28.74,
10.29.16,18,10,,90,20,6,20,28.76,
10.29.16,19,10,,89,22,7,20,28.76,
10.29.16,20,10,,84,27,0,0,28.77,
10.29.16,21,10,,80,31,0,0,28.78,
10.29.16,22,10,,78,36,3,110,28.78,
10.29.16,23,10,,78,34,3,140,28.78,
10.30.16,0,10,,76,36,3,110,28.79,
10.30.16,1,10,,74,40,0,0,28.78,
10.30.16,2,10,,73,38,5,110,28.78,
10.30.16,3,10,,72,38,3,150,28.77,
10.30.16,4,10,,73,34,6,100,28.77,
10.30.16,5,10,,72,37,3,100,28.77,
10.30.16,6,10,,71,38,8,100,28.78,
10.30.16,7,10,,73,34,9,120,28.81,
10.30.16,8,10,,76,33,9,110,28.83,
10.30.16,9,10,,81,29,7,120,28.83,
10.30.16,10,10,,83,25,3,VR,28.82,
10.30.16,11,10,,86,25,3,VR,28.8,
10.30.16,12,10,,90,21,0,0,28.78,
10.30.16,13,10,,91,20,6,VR,28.75,
10.30.16,14,10,,92,20,3,VR,28.73,
10.30.16,15,10,,91,20,6,80,28.72,
10.30.16,16,10,,90,23,7,20,28.71,
10.30.16,17,10,,89,23,5,340,28.72,
10.30.16,18,10,,88,24,3,360,28.72,
10.30.16,19,10,,84,29,0,0,28.73,
10.30.16,20,10,,82,31,0,0,28.73,
10.30.16,21,10,,78,36,3,230,28.74,
10.30.16,22,10,,78,34,0,0,28.75,
10.30.16,23,10,,82,27,10,300,28.74,
10.31.16,0,10,,76,35,6,110,28.74,
10.31.16,1,10,,74,43,8,60,28.73,
10.31.16,2,10,,72,44,6,80,28.73,
10.31.16,3,10,,71,44,6,90,28.71,
10.31.16,4,10,,69,46,9,90,28.71,
10.31.16,5,10,,69,44,8,90,28.72,
10.31.16,6,10,,68,45,8,80,28.73,
10.31.16,7,10,,70,44,6,90,28.75,
10.31.16,8,10,,75,34,7,100,28.76,
10.31.16,9,10,,77,32,6,110,28.76,
10.31.16,10,10,,81,29,3,VR,28.75,
10.31.16,11,10,,82,29,0,0,28.74,
10.31.16,12,10,,84,29,0,0,28.7,
10.31.16,13,10,,84,30,3,240,28.68,
10.31.16,14,10,,85,31,5,VR,28.66,
10.31.16,15,10,,84,34,10,250,28.66,
10.31.16,16,10,,83,36,8,260,28.65,
10.31.16,17,10,,81,38,10,290,28.65,
10.31.16,18,10,,80,39,8,280,28.65,
10.31.16,19,10,,79,41,13,280,28.66,
10.31.16,20,10,,77,36,8,260,28.68,
10.31.16,21,10,,76,35,10,270,28.69,
10.31.16,22,10,,74,38,6,240,28.69,
10.31.16,23,10,,75,27,10,250,28.69,
11.1.16,0,10,,74,26,6,270,28.7,
11.1.16,1,10,,73,25,6,290,28.7,
11.1.16,2,10,,72,28,0,0,28.7,
11.1.16,3,10,,69,36,5,110,28.69,
11.1.16,4,10,,68,41,3,120,28.69,
11.1.16,5,10,,66,40,0,0,28.71,
11.1.16,6,10,,67,39,5,100,28.72,
11.1.16,7,10,,68,44,3,100,28.74,
11.1.16,8,10,,70,36,3,110,28.75,
11.1.16,9,10,,73,30,0,0,28.75,
11.1.16,10,10,,75,28,0,0,28.74,
11.1.16,11,10,,76,26,3,VR,28.73,
11.1.16,12,10,,78,25,7,300,28.71,
11.1.16,13,10,,79,25,6,VR,28.69,
11.1.16,14,10,,80,25,6,300,28.68,
11.1.16,15,10,,80,24,7,230,28.68,
11.1.16,16,10,,78,25,0,0,28.66,
11.1.16,17,10,,77,26,8,320,28.66,
11.1.16,18,10,,77,25,7,320,28.69,
11.1.16,19,10,,76,26,6,320,28.69,
11.1.16,20,10,,75,24,10,290,28.7,
11.1.16,21,10,,70,31,3,200,28.72,
11.1.16,22,10,,70,29,0,0,28.73,
11.1.16,23,10,,66,34,6,220,28.73,
11.2.16,0,10,,67,30,0,0,28.73,
11.2.16,1,10,,69,24,6,300,28.73,
11.2.16,2,10,,68,26,6,270,28.74,
11.2.16,3,10,,63,34,3,220,28.74,
11.2.16,4,10,,63,34,3,80,28.73,
11.2.16,5,10,,62,41,0,0,28.75,
11.2.16,6,10,,60,44,6,240,28.76,
11.2.16,7,10,,64,37,0,0,28.78,
11.2.16,8,10,,68,36,6,110,28.79,
11.2.16,9,10,,72,31,0,0,28.79,
11.2.16,10,10,,74,26,5,310,28.78,
11.2.16,11,10,,77,25,6,290,28.77,
11.2.16,12,10,,79,24,5,290,28.74,
11.2.16,13,10,,80,24,6,VR,28.73,
11.2.16,14,10,,83,23,7,270,28.72,
11.2.16,15,10,,82,23,3,300,28.71,
11.2.16,16,10,,82,23,9,260,28.71,
11.2.16,17,10,,80,26,8,250,28.71,
11.2.16,18,10,,78,28,7,260,28.73,
11.2.16,19,10,,78,27,9,280,28.74,
11.2.16,20,10,,72,34,6,240,28.76,
11.2.16,21,10,,74,26,9,220,28.77,
11.2.16,22,10,,72,30,3,120,28.8,
11.2.16,23,10,,69,41,0,0,28.81,
11.3.16,0,10,,70,38,3,100,28.8,
11.3.16,1,10,,70,39,6,70,28.82,
11.3.16,2,10,,74,36,9,60,28.8,
11.3.16,3,10,,72,38,6,110,28.8,
11.3.16,4,10,,72,38,10,110,28.83,
11.3.16,5,9,,73,40,15,90,28.8,T
11.3.16,6,6,,74,36,18,90,28.8,
11.3.16,7,10,,71,48,15,80,28.84,T
11.3.16,8,10,,72,44,15,80,28.87,T
11.3.16,9,10,,74,41,15,70,28.87,T
11.3.16,10,10,,81,30,16,60,28.86,
11.3.16,11,10,,81,29,18,60,28.84,
11.3.16,12,10,,83,30,21,50,28.81,
11.3.16,13,10,,83,28,20,60,28.78,
11.3.16,14,10,,81,30,18,30,28.77,
11.3.16,15,10,,71,51,20,240,28.81,
11.3.16,16,6,,64,78,17,190,28.85,0.07
11.3.16,17,7,1,66,76,14,350,28.85,0.25
11.3.16,18,10,,67,68,16,20,28.8,0.03
11.3.16,19,10,,66,76,5,190,28.84,
11.3.16,20,10,,65,78,5,110,28.84,
11.3.16,21,10,,66,76,3,VR,28.84,
11.3.16,22,10,,63,90,0,0,28.84,
11.3.16,23,10,,65,73,8,120,28.82,
11.4.16,0,10,,64,78,0,0,28.82,
11.4.16,1,10,,65,70,0,0,28.83,
11.4.16,2,10,,66,68,6,70,28.83,
11.4.16,3,10,,64,75,5,10,28.84,
11.4.16,4,10,,62,81,7,140,28.85,
11.4.16,5,10,,62,84,3,80,28.86,
11.4.16,6,10,,60,90,3,280,28.87,
11.4.16,7,10,,62,84,0,0,28.9,
11.4.16,8,10,,62,84,0,0,28.91,
11.4.16,9,10,,65,75,10,80,28.92,
11.4.16,10,10,,72,50,6,40,28.9,
11.4.16,11,10,,75,52,8,280,28.89,
11.4.16,12,10,,77,48,7,230,28.86,
11.4.16,13,10,,77,43,5,200,28.83,
11.4.16,14,10,,78,40,5,VR,28.82,
11.4.16,15,10,,79,41,6,180,28.82,
11.4.16,16,10,,77,42,7,220,28.81,
11.4.16,17,10,,75,46,5,200,28.82,
11.4.16,18,10,,73,50,6,140,28.83,
11.4.16,19,10,,72,53,0,0,28.84,
11.4.16,20,10,,73,50,5,30,28.86,
11.4.16,21,10,,69,63,7,100,28.86,
11.4.16,22,10,,68,66,5,90,28.86,
11.4.16,23,10,,68,61,0,0,28.86,
11.5.16,0,10,,66,68,3,160,28.85,
11.5.16,1,10,,64,81,3,120,28.84,
11.5.16,2,10,,65,75,0,0,28.83,
11.5.16,3,10,,64,75,6,110,28.83,
11.5.16,4,10,,63,78,5,100,28.83,
11.5.16,5,10,,62,78,5,110,28.84,
11.5.16,6,10,,62,81,3,130,28.85,
11.5.16,7,10,,64,75,5,80,28.87,
11.5.16,8,10,,68,63,8,110,28.87,
11.5.16,9,10,,72,51,5,120,28.87,
11.5.16,10,10,,75,45,5,120,28.86,
11.5.16,11,10,,77,40,5,160,28.83,
11.5.16,12,10,,79,36,0,0,28.79,
11.5.16,13,10,,79,34,5,VR,28.77,
11.5.16,14,10,,81,32,6,230,28.76,
11.5.16,15,10,,81,33,6,270,28.75,
11.5.16,16,10,,80,34,3,240,28.75,
11.5.16,17,10,,78,38,6,240,28.76,
11.5.16,18,10,,76,43,0,0,28.76,
11.5.16,19,10,,74,46,0,0,28.77,
11.5.16,20,10,,73,50,0,0,28.78,
11.5.16,21,10,,71,53,0,0,28.79,
11.5.16,22,10,,68,63,5,90,28.79,
11.5.16,23,10,,69,59,5,90,28.79,
11.6.16,0,10,,68,61,5,100,28.79,
11.6.16,1,10,,67,63,6,100,28.79,
11.6.16,2,10,,65,70,6,90,28.8,
11.6.16,3,10,,64,73,7,90,28.8,
11.6.16,4,10,,64,73,5,120,28.81,
11.6.16,5,10,,64,68,7,110,28.82,
11.6.16,6,10,,61,78,6,130,28.84,
11.6.16,7,10,,64,70,7,120,28.85,
11.6.16,8,10,,68,57,9,110,28.87,
11.6.16,9,10,,71,53,7,100,28.88,
11.6.16,10,10,,74,46,5,VR,28.87,
11.6.16,11,10,,75,45,0,0,28.85,
11.6.16,12,10,,79,38,3,230,28.83,
11.6.16,13,10,,81,34,0,0,28.81,
11.6.16,14,10,,82,33,6,230,28.8,
11.6.16,15,10,,83,30,7,260,28.8,
11.6.16,16,10,,82,32,8,230,28.8,
11.6.16,17,10,,80,33,0,0,28.8,
11.6.16,18,10,,78,38,0,0,28.81,
11.6.16,19,10,,75,45,0,0,28.82,
11.6.16,20,10,,73,48,6,90,28.82,
