Date:,Hour:,Visibility (sm):,Precipitation ID:,Temp. (f):,Rel. Humid. (%):,Wind Speed (mph):,Wind Dir.:,Air Press. (hg):,Percip. (in):
10.14.16,0,10,,63,70,0,0,29.08,
10.14.16,1,10,,67,61,3,20,29.08,
10.14.16,2,10,,65,65,6,60,29.08,
10.14.16,3,10,,63,70,7,80,29.09,
10.14.16,4,10,,60,81,7,80,29.1,
10.14.16,5,10,,60,81,6,80,29.12,
10.14.16,6,10,,60,81,7,90,29.14,
10.14.16,7,10,,64,75,7,80,29.15,
10.14.16,8,10,,68,68,8,80,29.16,
10.14.16,9,10,,72,59,9,90,29.16,
10.14.16,10,10,,74,56,10,120,29.16,
10.14.16,11,10,,76,52,9,150,29.15,
10.14.16,12,10,,78,44,8,140,29.14,
10.14.16,13,10,,78,44,10,130,29.12,
10.14.16,14,10,,79,42,9,110,29.11,
10.14.16,15,10,,78,45,3,VR,29.11,
10.14.16,16,10,,78,45,8,110,29.11,
10.14.16,17,10,,75,50,8,100,29.11,
10.14.16,18,10,,73,55,10,90,29.12,
10.14.16,19,10,,71,59,10,80,29.13,
10.14.16,20,10,,70,64,11,80,29.15,
10.14.16,21,10,,68,71,9,90,29.15,
10.14.16,22,10,,67,73,9,90,29.15,
10.14.16,23,10,,65,81,8,90,29.15,
10.15.16,0,10,,64,87,9,80,29.15,
10.15.16,1,10,,63,90,9,90,29.15,
10.15.16,2,10,,64,90,9,90,29.15,
10.15.16,3,9,,64,90,10,90,29.15,
10.15.16,4,9,,64,93,8,100,29.18,
10.15.16,5,10,,64,93,9,90,29.18,
10.15.16,6,9,,65,90,9,120,29.21,
10.15.16,7,8,,66,87,10,110,29.21,
10.15.16,8,10,,67,84,10,80,29.22,
10.15.16,9,10,,70,71,10,80,29.22,
10.15.16,10,10,,74,58,10,90,29.22,
10.15.16,11,10,,74,58,10,130,29.21,
10.15.16,12,10,,77,52,5,VR,29.18,
10.15.16,13,10,,78,50,13,80,29.15,
10.15.16,14,10,,77,54,9,110,29.13,
10.15.16,15,10,,76,58,10,110,29.12,
10.15.16,16,10,,73,64,14,90,29.12,
10.15.16,17,10,,70,71,11,100,29.13,
10.15.16,18,10,,68,81,13,100,29.14,
10.15.16,19,10,,67,84,13,100,29.14,
10.15.16,20,10,,66,87,11,100,29.14,
10.15.16,21,10,,66,87,9,110,29.15,
10.15.16,22,10,,66,90,8,120,29.15,
10.15.16,23,10,,66,90,8,110,29.15,
10.16.16,0,9,,65,93,7,100,29.14,
10.16.16,1,9,,65,90,7,80,29.14,
10.16.16,2,8,,65,90,6,90,29.13,
10.16.16,3,8,,64,93,8,80,29.12,
10.16.16,4,7,,64,93,8,90,29.12,
10.16.16,5,7,,65,93,6,60,29.14,0.02
10.16.16,6,6,,64,97,7,90,29.14,T
10.16.16,7,9,,63,97,8,110,29.13,0.01
10.16.16,8,9,,66,87,7,VR,29.15,
10.16.16,9,10,,68,81,6,110,29.15,
10.16.16,10,10,,73,62,8,130,29.13,
10.16.16,11,10,,75,58,6,140,29.11,
10.16.16,12,10,,77,54,5,200,29.08,
10.16.16,13,10,,78,49,7,120,29.05,
10.16.16,14,10,,79,49,7,90,29.03,
10.16.16,15,10,,78,50,8,170,29.01,
10.16.16,16,10,,77,54,7,180,29,
10.16.16,17,10,,76,52,6,160,29,
10.16.16,18,10,,74,60,0,0,29.01,
10.16.16,19,10,,73,62,0,0,29.02,
10.16.16,20,10,,71,68,0,0,29.02,
10.16.16,21,10,,70,71,5,140,29.02,
10.16.16,22,10,,69,73,5,150,29.02,
10.16.16,23,10,,67,73,5,140,29.01,
10.17.16,0,10,,65,78,3,160,29.01,
10.17.16,1,10,,65,78,0,0,29,
10.17.16,2,10,,64,84,5,140,28.99,
10.17.16,3,10,,64,84,0,0,28.99,
10.17.16,4,10,,64,87,0,0,29,
10.17.16,5,10,,62,87,5,90,29,
10.17.16,6,10,,62,90,0,0,29.01,
10.17.16,7,10,,66,84,0,0,29.03,
10.17.16,8,10,,70,73,8,170,29.04,
10.17.16,9,10,,73,69,7,170,29.03,
10.17.16,10,10,,76,60,5,VR,29.02,
10.17.16,11,10,,79,50,5,VR,29,
10.17.16,12,10,,79,49,0,0,28.97,
10.17.16,13,10,,82,44,5,170,28.93,
10.17.16,14,10,,81,44,5,160,28.92,
10.17.16,15,10,,81,44,7,220,28.91,
10.17.16,16,10,,81,44,9,200,28.89,
10.17.16,17,10,,79,49,6,180,28.9,
10.17.16,18,10,,77,52,3,170,28.9,
10.17.16,19,10,,74,60,0,0,28.91,
10.17.16,20,10,,73,64,3,140,28.91,
10.17.16,21,10,,72,66,3,140,28.92,
10.17.16,22,10,,71,68,3,130,28.93,
10.17.16,23,10,,69,73,3,140,28.93,
10.18.16,0,10,,68,76,6,180,28.93,
10.18.16,1,10,,66,81,7,190,28.93,
10.18.16,2,10,,64,84,7,200,28.93,
10.18.16,3,10,,64,87,7,200,28.93,
10.18.16,4,10,,64,87,8,210,28.94,
10.18.16,5,10,,63,90,6,200,28.96,
10.18.16,6,10,,63,90,5,220,28.97,
10.18.16,7,10,,66,87,8,210,28.99,
10.18.16,8,10,,70,79,7,220,29.02,
10.18.16,9,10,,75,69,9,220,29.02,
10.18.16,10,10,,78,62,11,210,29.02,
10.18.16,11,10,,81,54,9,260,29,
10.18.16,12,10,,83,48,9,230,28.97,
10.18.16,13,10,,83,44,9,200,28.95,
10.18.16,14,10,,82,46,5,230,28.93,
10.18.16,15,10,,83,43,7,220,28.92,
10.18.16,16,10,,83,43,6,210,28.92,
10.18.16,17,10,,80,49,6,190,28.92,
10.18.16,18,10,,77,56,6,190,28.93,
10.18.16,19,10,,74,62,0,0,28.95,
10.18.16,20,10,,74,62,0,0,28.96,
10.18.16,21,10,,72,66,3,210,28.97,
10.18.16,22,10,,71,68,0,0,28.97,
10.18.16,23,10,,69,73,0,0,28.98,
10.19.16,0,10,,68,76,3,140,28.97,
10.19.16,1,10,,69,73,3,190,28.98,
10.19.16,2,10,,68,73,5,210,28.98,
10.19.16,3,10,,69,71,7,220,28.98,
10.19.16,4,10,,69,73,3,250,28.99,
10.19.16,5,10,,68,76,5,230,29,
10.19.16,6,10,,66,81,0,0,29.02,
10.19.16,7,10,,67,81,3,210,29.04,
10.19.16,8,10,,73,69,3,260,29.06,
10.19.16,9,10,,80,56,5,320,29.05,
10.19.16,10,10,,83,53,7,310,29.05,
10.19.16,11,10,,85,43,5,VR,29.03,
10.19.16,12,10,,83,46,3,VR,29,
10.19.16,13,10,,85,41,3,VR,28.97,
10.19.16,14,10,,85,40,8,160,28.96,
10.19.16,15,10,,87,36,3,180,28.95,
10.19.16,16,10,,86,37,5,210,28.94,
10.19.16,17,10,,82,43,6,190,28.94,
10.19.16,18,10,,79,49,3,170,28.95,
10.19.16,19,10,,76,56,3,220,28.96,
10.19.16,20,10,,75,58,3,210,28.97,
10.19.16,21,10,,73,62,3,230,28.98,
10.19.16,22,10,,71,68,3,210,28.98,
10.19.16,23,10,,70,71,0,0,28.97,
10.20.16,0,10,,69,76,3,120,28.96,
10.20.16,1,10,,68,76,0,0,28.96,
10.20.16,2,10,,67,78,3,190,28.95,
10.20.16,3,10,,66,78,6,250,28.95,
10.20.16,4,10,,67,78,3,250,28.96,
10.20.16,5,10,,67,78,3,240,28.97,
10.20.16,6,10,,68,76,0,0,28.97,
10.20.16,7,10,,68,78,6,280,28.97,
10.20.16,8,10,,73,69,9,300,28.97,
10.20.16,9,10,,79,56,7,290,28.97,
10.20.16,10,10,,82,49,9,320,28.95,
10.20.16,11,10,,84,44,5,VR,28.93,
10.20.16,12,10,,87,36,7,240,28.9,
10.20.16,13,10,,85,37,8,190,28.87,
10.20.16,14,10,,85,35,7,210,28.85,
10.20.16,15,10,,85,35,9,230,28.84,
10.20.16,16,10,,84,36,6,230,28.84,
10.20.16,17,10,,82,43,5,220,28.84,
10.20.16,18,10,,78,49,3,240,28.84,
10.20.16,19,10,,75,56,5,210,28.84,
10.20.16,20,10,,73,62,5,230,28.84,
10.20.16,21,10,,72,64,6,230,28.82,
10.20.16,22,10,,71,66,7,240,28.82,
10.20.16,23,10,,72,62,8,270,28.8,
10.21.16,0,10,,71,66,8,280,28.79,
10.21.16,1,10,,69,73,9,300,28.78,
10.21.16,2,10,,68,81,8,300,28.77,
10.21.16,3,10,,68,81,18,300,28.77,
10.21.16,4,10,,66,76,22,320,28.79,
10.21.16,5,10,,62,75,21,310,28.82,
10.21.16,6,10,,61,72,16,330,28.82,
10.21.16,7,10,,60,67,16,320,28.84,
10.21.16,8,10,,62,58,24,330,28.85,
10.21.16,9,10,,64,54,21,330,28.87,
10.21.16,10,10,,65,52,18,340,28.87,
10.21.16,11,10,,67,47,20,350,28.87,
10.21.16,12,10,,66,45,18,340,28.85,
10.21.16,13,10,,68,38,22,320,28.84,
10.21.16,14,10,,68,38,25,320,28.84,
10.21.16,15,10,,68,35,20,360,28.84,
10.21.16,16,10,,65,39,21,340,28.84,
10.21.16,17,10,,62,45,17,330,28.85,
10.21.16,18,10,,60,50,14,340,28.87,
10.21.16,19,10,,58,51,14,330,28.88,
10.21.16,20,10,,57,53,13,330,28.89,
10.21.16,21,10,,56,53,15,340,28.89,
10.21.16,22,10,,54,57,11,330,28.89,
10.21.16,23,10,,52,64,9,320,28.88,
10.22.16,0,10,,51,69,10,310,28.88,
10.22.16,1,10,,50,71,10,300,28.89,
10.22.16,2,10,,49,74,9,310,28.89,
10.22.16,3,10,,48,74,9,310,28.91,
10.22.16,4,10,,47,77,10,310,28.92,
10.22.16,5,10,,47,74,13,310,28.94,
10.22.16,6,10,,46,77,10,310,28.96,
10.22.16,7,10,,48,71,11,310,28.98,
10.22.16,8,10,,52,59,15,330,29,
10.22.16,9,10,,56,47,17,340,29,
10.22.16,10,10,,59,41,20,340,29.01,
10.22.16,11,10,,61,36,22,350,29,
10.22.16,12,10,,64,33,20,310,28.98,
10.22.16,13,10,,66,27,22,320,28.97,
10.22.16,14,10,,67,26,15,350,28.97,
10.22.16,15,10,,67,26,17,320,28.97,
10.22.16,16,10,,66,26,16,330,28.97,
10.22.16,17,10,,63,29,9,330,28.98,
10.22.16,18,10,,60,34,7,320,28.99,
10.22.16,19,10,,57,40,6,330,29.01,
10.22.16,20,10,,56,40,10,340,29.02,
10.22.16,21,10,,54,45,8,310,29.04,
10.22.16,22,10,,51,57,7,310,29.05,
10.22.16,23,10,,49,61,9,320,29.05,
10.23.16,0,10,,49,61,7,320,29.05,
10.23.16,1,10,,48,63,8,320,29.07,
10.23.16,2,10,,47,66,8,310,29.08,
10.23.16,3,10,,45,71,8,310,29.09,
10.23.16,4,10,,45,71,7,320,29.11,
10.23.16,5,10,,47,63,9,330,29.13,
10.23.16,6,10,,45,68,8,320,29.15,
10.23.16,7,10,,50,57,8,330,29.18,
10.23.16,8,10,,57,46,7,340,29.18,
10.23.16,9,10,,65,33,8,340,29.19,
10.23.16,10,10,,68,24,7,320,29.19,
10.23.16,11,10,,71,25,7,300,29.18,
10.23.16,12,10,,72,22,6,VR,29.15,
10.23.16,13,10,,73,20,9,310,29.13,
10.23.16,14,10,,75,20,6,320,29.11,
10.23.16,15,10,,75,20,7,310,29.11,
10.23.16,16,10,,74,22,6,260,29.1,
10.23.16,17,10,,72,24,3,280,29.11,
10.23.16,18,10,,64,38,0,0,29.11,
10.23.16,19,10,,64,40,0,0,29.12,
10.23.16,20,10,,63,41,0,0,29.13,
10.23.16,21,10,,61,46,5,260,29.15,
10.23.16,22,10,,57,53,0,0,29.15,
10.23.16,23,10,,57,51,3,260,29.14,
10.24.16,0,10,,60,44,6,290,29.13,
10.24.16,1,10,,58,48,7,290,29.13,
10.24.16,2,10,,56,53,7,300,29.13,
10.24.16,3,10,,54,57,7,300,29.12,
10.24.16,4,10,,53,62,3,270,29.12,
10.24.16,5,10,,53,62,5,300,29.13,
10.24.16,6,10,,55,57,7,300,29.15,
10.24.16,7,10,,58,53,9,310,29.15,
10.24.16,8,10,,62,45,10,300,29.16,
10.24.16,9,10,,68,39,10,320,29.16,
10.24.16,10,10,,73,33,15,310,29.15,
10.24.16,11,10,,76,29,16,330,29.15,
10.24.16,12,10,,79,21,13,320,29.13,
10.24.16,13,10,,80,20,10,300,29.11,
10.24.16,14,10,,81,21,13,320,29.1,
10.24.16,15,10,,80,22,9,330,29.09,
10.24.16,16,10,,77,28,8,340,29.09,
10.24.16,17,10,,73,34,7,310,29.09,
10.24.16,18,10,,71,38,7,310,29.1,
10.24.16,19,10,,69,42,7,300,29.1,
10.24.16,20,10,,66,47,8,300,29.12,
10.24.16,21,10,,66,47,8,310,29.12,
10.24.16,22,10,,64,50,8,300,29.12,
10.24.16,23,10,,61,60,9,310,29.11,
10.25.16,0,10,,60,65,8,310,29.12,
10.25.16,1,10,,59,67,9,330,29.11,
10.25.16,2,10,,60,62,7,350,29.12,
10.25.16,3,10,,59,65,7,30,29.12,
10.25.16,4,10,,59,67,9,40,29.14,
10.25.16,5,10,,59,65,8,70,29.15,
10.25.16,6,10,,56,67,9,90,29.16,
10.25.16,7,10,,60,56,11,80,29.19,
10.25.16,8,10,,63,46,15,90,29.21,
10.25.16,9,10,,67,37,10,100,29.21,
10.25.16,10,10,,70,34,10,80,29.21,
10.25.16,11,10,,72,31,9,70,29.21,
10.25.16,12,10,,75,28,8,60,29.18,
10.25.16,13,10,,76,27,9,80,29.15,
10.25.16,14,10,,78,25,8,110,29.14,
10.25.16,15,10,,77,26,6,100,29.14,
10.25.16,16,10,,76,27,5,130,29.13,
10.25.16,17,10,,73,30,5,100,29.14,
10.25.16,18,10,,71,35,7,100,29.15,
10.25.16,19,10,,68,39,5,100,29.18,
10.25.16,20,10,,64,47,3,110,29.18,
10.25.16,21,10,,62,50,7,90,29.18,
10.25.16,22,10,,60,54,6,100,29.18,
10.25.16,23,10,,58,58,7,90,29.18,
10.26.16,0,10,,56,62,8,80,29.18,
10.26.16,1,10,,55,64,6,100,29.19,
10.26.16,2,10,,55,67,7,80,29.19,
10.26.16,3,10,,54,69,7,80,29.21,
10.26.16,4,10,,55,72,7,80,29.21,
10.26.16,5,10,,54,75,7,80,29.21,
10.26.16,6,10,,53,77,6,90,29.22,
10.26.16,7,10,,56,78,8,90,29.23,
10.26.16,8,10,,60,75,7,90,29.25,
10.26.16,9,10,,65,63,8,150,29.25,
10.26.16,10,10,,68,57,9,150,29.25,
10.26.16,11,10,,70,53,8,150,29.24,
10.26.16,12,10,,71,53,6,130,29.21,
10.26.16,13,10,,75,48,9,110,29.18,
10.26.16,14,10,,75,48,5,190,29.16,
10.26.16,15,10,,75,46,7,200,29.16,
10.26.16,16,10,,74,48,5,120,29.15,
10.26.16,17,10,,73,50,7,110,29.15,
10.26.16,18,10,,71,51,6,120,29.16,
10.26.16,19,10,,69,55,7,110,29.16,
10.26.16,20,10,,68,55,6,120,29.18,
10.26.16,21,10,,67,57,6,110,29.18,
10.26.16,22,10,,66,57,8,130,29.18,
10.26.16,23,10,,64,63,6,140,29.18,
10.27.16,0,10,,63,68,0,0,29.18,
10.27.16,1,10,,63,68,5,110,29.18,
10.27.16,2,10,,61,72,5,80,29.18,
10.27.16,3,10,,61,72,6,70,29.18,
10.27.16,4,10,,61,75,5,90,29.18,
10.27.16,5,10,,62,73,0,0,29.18,
10.27.16,6,10,,61,75,5,130,29.19,
10.27.16,7,10,,61,78,6,160,29.19,
10.27.16,8,10,,66,76,9,190,29.21,
10.27.16,9,10,,72,68,13,220,29.21,
10.27.16,10,10,,75,62,14,230,29.21,
10.27.16,11,10,,76,58,9,240,29.19,
10.27.16,12,10,,76,56,10,210,29.16,
10.27.16,13,10,,79,49,8,260,29.15,
10.27.16,14,10,,80,41,10,240,29.13,
10.27.16,15,10,,80,42,5,270,29.13,
10.27.16,16,10,,78,45,7,220,29.13,
10.27.16,17,10,,75,52,5,220,29.12,
10.27.16,18,10,,71,61,5,220,29.14,
10.27.16,19,10,,70,64,3,220,29.14,
10.27.16,20,10,,68,68,3,230,29.15,
10.27.16,21,10,,68,68,6,230,29.15,
10.27.16,22,10,,67,70,6,220,29.15,
10.27.16,23,10,,67,70,5,250,29.14,
10.28.16,0,10,,65,75,5,220,29.13,
10.28.16,1,10,,66,70,5,270,29.12,
10.28.16,2,10,,64,78,6,200,29.12,
10.28.16,3,10,,62,84,0,0,29.12,
10.28.16,4,10,,61,84,3,240,29.13,
10.28.16,5,10,,60,87,0,0,29.14,
10.28.16,6,10,,60,90,0,0,29.15,
10.28.16,7,10,,63,84,0,0,29.18,
10.28.16,8,10,,69,68,8,300,29.19,
10.28.16,9,10,,72,59,3,VR,29.21,
10.28.16,10,10,,78,50,6,VR,29.19,
10.28.16,11,10,,80,42,8,340,29.18,
10.28.16,12,10,,81,42,6,10,29.14,
10.28.16,13,10,,83,37,8,310,29.11,
10.28.16,14,10,,83,36,5,300,29.1,
10.28.16,15,10,,83,33,6,310,29.09,
10.28.16,16,10,,82,34,7,350,29.08,
10.28.16,17,10,,78,38,6,340,29.09,
10.28.16,18,10,,76,42,5,330,29.1,
10.28.16,19,10,,73,48,5,310,29.12,
10.28.16,20,10,,70,57,5,330,29.12,
10.28.16,21,10,,67,63,3,290,29.13,
10.28.16,22,10,,66,65,3,330,29.13,
10.28.16,23,10,,68,59,0,0,29.12,
10.29.16,0,10,,65,65,3,330,29.12,
10.29.16,1,10,,63,70,0,0,29.13,
10.29.16,2,10,,62,70,0,0,29.12,
10.29.16,3,10,,60,75,0,0,29.13,
10.29.16,4,10,,59,78,0,0,29.13,
10.29.16,5,10,,61,72,5,30,29.14,
10.29.16,6,10,,59,78,0,0,29.15,
10.29.16,7,10,,61,78,0,0,29.16,
10.29.16,8,10,,68,59,3,80,29.18,
10.29.16,9,10,,73,52,0,0,29.18,
10.29.16,10,10,,78,40,0,0,29.18,
10.29.16,11,10,,82,35,5,270,29.15,
10.29.16,12,10,,85,31,0,0,29.12,
10.29.16,13,10,,83,32,7,210,29.09,
10.29.16,14,10,,83,31,0,0,29.07,
10.29.16,15,10,,85,29,0,0,29.06,
10.29.16,16,10,,82,32,8,160,29.05,
10.29.16,17,10,,77,40,6,200,29.06,
10.29.16,18,10,,74,48,3,200,29.08,
10.29.16,19,10,,72,51,0,0,29.09,
10.29.16,20,10,,70,57,0,0,29.1,
10.29.16,21,10,,69,57,5,210,29.11,
10.29.16,22,10,,68,59,0,0,29.1,
10.29.16,23,10,,66,65,3,240,29.09,
10.30.16,0,10,,63,73,0,0,29.08,
10.30.16,1,10,,63,73,0,0,29.07,
10.30.16,2,10,,60,81,0,0,29.07,
10.30.16,3,10,,63,73,3,270,29.07,
10.30.16,4,10,,60,81,0,0,29.08,
10.30.16,5,10,,58,84,3,190,29.09,
10.30.16,6,10,,59,81,0,0,29.1,
10.30.16,7,10,,62,78,3,240,29.1,
10.30.16,8,10,,71,57,5,260,29.11,
10.30.16,9,10,,75,50,6,230,29.12,
10.30.16,10,10,,79,42,7,310,29.11,
10.30.16,11,10,,82,37,10,300,29.09,
10.30.16,12,10,,83,36,7,VR,29.05,
10.30.16,13,10,,85,30,10,280,29.02,
10.30.16,14,10,,84,30,7,300,29,
10.30.16,15,10,,84,30,11,300,28.99,
10.30.16,16,10,,83,31,8,270,28.98,
10.30.16,17,10,,78,39,5,260,28.99,
10.30.16,18,10,,74,45,5,270,29.01,
10.30.16,19,10,,74,43,6,300,29.01,
10.30.16,20,10,,72,46,6,290,29.01,
10.30.16,21,10,,72,46,6,310,29.02,
10.30.16,22,10,,69,51,3,290,29.01,
10.30.16,23,10,,66,59,7,300,29,
10.31.16,0,10,,66,59,7,300,29.01,
10.31.16,1,10,,64,63,7,300,29,
10.31.16,2,10,,65,61,5,300,28.99,
10.31.16,3,10,,62,67,7,310,28.99,
10.31.16,4,10,,63,65,3,300,29,
10.31.16,5,10,,63,68,3,310,29,
10.31.16,6,10,,62,67,5,310,29.01,
10.31.16,7,10,,64,68,5,300,29.03,
10.31.16,8,10,,70,55,6,320,29.05,
10.31.16,9,10,,76,45,5,330,29.06,
10.31.16,10,10,,82,35,8,80,29.06,
10.31.16,11,10,,83,33,7,100,29.05,
10.31.16,12,10,,84,32,3,10,29.02,
10.31.16,13,10,,84,31,0,0,28.99,
10.31.16,14,10,,86,29,5,VR,28.98,
10.31.16,15,10,,85,29,0,0,28.97,
10.31.16,16,10,,84,30,3,140,28.98,
10.31.16,17,10,,80,37,3,220,28.98,
10.31.16,18,10,,76,45,0,0,29,
10.31.16,19,10,,73,50,0,0,29,
10.31.16,20,10,,72,51,0,0,29.01,
10.31.16,21,10,,70,57,0,0,29.02,
10.31.16,22,10,,67,63,0,0,29.02,
10.31.16,23,10,,68,59,6,150,29.03,
11.1.16,0,10,,69,57,10,190,29.03,
11.1.16,1,10,,67,61,5,170,29.04,
11.1.16,2,10,,65,65,0,0,29.05,
11.1.16,3,10,,65,65,3,120,29.06,
11.1.16,4,10,,61,78,7,80,29.07,
11.1.16,5,10,,60,81,7,80,29.09,
11.1.16,6,10,,60,81,8,80,29.1,
11.1.16,7,10,,62,78,9,80,29.14,
11.1.16,8,10,,66,70,8,110,29.15,
11.1.16,9,10,,70,64,8,100,29.16,
11.1.16,10,10,,73,59,8,80,29.16,
11.1.16,11,9,,77,50,7,80,29.15,
11.1.16,12,10,,79,47,7,100,29.14,
11.1.16,13,10,,81,38,10,130,29.11,
11.1.16,14,10,,82,34,11,130,29.1,
11.1.16,15,10,,81,35,10,130,29.1,
11.1.16,16,10,,79,36,8,140,29.1,
11.1.16,17,10,,77,43,7,110,29.11,
11.1.16,18,10,,75,48,5,110,29.13,
11.1.16,19,10,,73,52,6,110,29.14,
11.1.16,20,10,,72,57,7,120,29.15,
11.1.16,21,10,,70,66,6,140,29.16,
11.1.16,22,10,,68,73,6,130,29.18,
11.1.16,23,10,,66,84,6,120,29.18,
11.2.16,0,10,,65,87,7,120,29.18,
11.2.16,1,10,,64,90,6,110,29.18,
11.2.16,2,8,,62,97,6,80,29.18,
11.2.16,3,6,,61,97,7,80,29.19,
11.2.16,4,6,,62,100,8,80,29.19,
11.2.16,5,1,,63,97,7,120,29.21,
11.2.16,6,1,,63,97,7,80,29.23,
11.2.16,7,2.5,,63,97,9,90,29.25,
11.2.16,8,2.5,,65,90,9,80,29.26,
11.2.16,9,7,,67,84,7,50,29.27,
11.2.16,10,10,,70,73,6,120,29.27,
11.2.16,11,10,,72,71,6,100,29.26,
11.2.16,12,10,,74,66,3,VR,29.23,
11.2.16,13,10,,76,62,0,0,29.21,
11.2.16,14,10,,76,58,3,210,29.19,
11.2.16,15,10,,76,58,6,50,29.18,
11.2.16,16,10,,75,60,3,110,29.18,
11.2.16,17,10,,74,62,6,80,29.18,
11.2.16,18,10,,72,66,5,90,29.18,
11.2.16,19,10,,71,68,6,90,29.18,
11.2.16,20,10,,69,73,6,80,29.18,
11.2.16,21,10,,70,73,3,110,29.18,
11.2.16,22,10,,67,78,0,0,29.18,
11.2.16,23,10,,66,81,0,0,29.18,
11.2.16,0,10,,66,81,3,140,29.18,
11.2.16,1,10,,65,84,0,0,29.16,
11.2.16,2,10,,65,84,0,0,29.15,
11.2.16,3,10,,66,81,0,0,29.16,
11.2.16,4,10,,65,81,0,0,29.15,
11.2.16,5,10,,63,87,0,0,29.16,
11.2.16,6,10,,63,87,0,0,29.16,
11.2.16,7,10,,64,90,3,230,29.18,
11.2.16,8,10,,69,79,7,240,29.18,
11.2.16,9,10,,73,69,10,240,29.16,
11.2.16,10,10,,78,56,10,260,29.15,
11.2.16,11,10,,81,47,11,300,29.13,
11.2.16,12,10,,82,38,6,VR,29.1,
11.2.16,13,10,,79,44,9,310,29.08,
11.2.16,14,10,,83,34,9,240,29.05,
11.2.16,15,10,,81,38,9,310,29.04,
11.2.16,16,10,,80,41,10,330,29.04,
11.2.16,17,10,,76,45,6,300,29.05,
11.2.16,18,10,,75,48,3,250,29.04,
11.2.16,19,10,,72,55,3,250,29.04,
11.2.16,20,10,,71,55,6,270,29.04,
11.2.16,21,10,,71,57,8,270,29.03,
11.2.16,22,10,,70,64,9,270,29.02,
11.2.16,23,10,,68,68,8,280,29.01,
11.3.16,0,10,,66,81,3,140,29.18,
11.3.16,1,10,,65,84,0,0,29.16,
11.3.16,2,10,,65,84,0,0,29.15,
11.3.16,3,10,,66,81,0,0,29.16,
11.3.16,4,10,,65,81,0,0,29.15,
11.3.16,5,10,,63,87,0,0,29.16,
11.3.16,6,10,,63,87,0,0,29.16,
11.3.16,7,10,,64,90,3,230,29.18,
11.3.16,8,10,,69,79,7,240,29.18,
11.3.16,9,10,,73,69,10,240,29.16,
11.3.16,10,10,,78,56,10,260,29.15,
11.3.16,11,10,,81,47,11,300,29.13,
11.3.16,12,10,,82,38,6,VR,29.1,
11.3.16,13,10,,79,44,9,310,29.08,
11.3.16,14,10,,83,34,9,240,29.05,
11.3.16,15,10,,81,38,9,310,29.04,
11.3.16,16,10,,80,41,10,330,29.04,
11.3.16,17,10,,76,45,6,300,29.05,
11.3.16,18,10,,75,48,3,250,29.04,
11.3.16,19,10,,72,55,3,250,29.04,
11.3.16,20,10,,71,55,6,270,29.04,
11.3.16,21,10,,71,57,8,270,29.03,
11.3.16,22,10,,70,64,9,270,29.02,
11.3.16,23,10,,68,68,8,280,29.01,
11.4.16,0,10,,67,73,7,280,29,
11.4.16,1,10,,67,73,9,300,29,
11.4.16,2,10,,66,76,10,320,28.99,
11.4.16,3,10,,66,78,9,320,28.99,
11.4.16,4,10,,65,81,8,300,28.99,
11.4.16,5,10,,65,81,11,330,29.01,
11.4.16,6,10,,64,84,10,320,29.03,
11.4.16,7,10,,65,81,9,330,29.04,
11.4.16,8,10,,68,68,13,340,29.06,
11.4.16,9,10,,72,53,14,10,29.07,
11.4.16,10,10,,74,45,13,350,29.08,
11.4.16,11,10,,77,37,13,20,29.07,
11.4.16,12,10,,78,35,10,10,29.05,
11.4.16,13,10,,79,32,13,50,29.04,
11.4.16,14,10,,80,30,9,30,29.03,
11.4.16,15,10,,79,29,5,40,29.03,
11.4.16,16,10,,76,31,5,30,29.03,
11.4.16,17,10,,74,33,8,30,29.05,
11.4.16,18,10,,71,31,11,350,29.08,
11.4.16,19,10,,68,35,10,340,29.09,
11.4.16,20,10,,67,36,7,330,29.11,
11.4.16,21,10,,66,39,6,40,29.12,
11.4.16,22,10,,62,48,3,120,29.13,
11.4.16,23,10,,62,50,0,0,29.14,
11.5.16,0,10,,60,58,6,90,29.14,
11.5.16,1,10,,58,65,9,70,29.15,
11.5.16,2,10,,55,72,7,90,29.15,
11.5.16,3,10,,55,69,8,90,29.15,
11.5.16,4,10,,53,72,8,90,29.16,
11.5.16,5,10,,54,69,9,50,29.19,
11.5.16,6,10,,53,69,11,60,29.21,
11.5.16,7,10,,54,64,10,70,29.22,
11.5.16,8,10,,57,57,11,80,29.25,
11.5.16,9,10,,61,50,10,100,29.26,
11.5.16,10,10,,64,45,8,90,29.26,
11.5.16,11,10,,67,39,6,100,29.24,
11.5.16,12,10,,68,36,0,0,29.21,
11.5.16,13,10,,70,34,3,VR,29.18,
11.5.16,14,10,,71,33,5,80,29.16,
11.5.16,15,10,,70,35,8,90,29.15,
11.5.16,16,10,,69,35,9,50,29.16,
11.5.16,17,10,,67,37,8,60,29.15,
11.5.16,18,10,,66,40,3,90,29.18,
11.5.16,19,10,,61,52,3,150,29.18,
11.5.16,20,10,,61,52,0,0,29.19,
11.5.16,21,10,,60,54,3,140,29.21,
11.5.16,22,10,,59,56,5,120,29.19,
11.5.16,23,10,,58,55,5,120,29.19,
11.6.16,0,10,,57,57,0,0,29.21,
11.6.16,1,10,,54,67,5,100,29.19,
11.6.16,2,10,,54,64,0,0,29.21,
11.6.16,3,10,,53,69,3,80,29.19,
