Date:,Hour:,Visibility (sm):,Precipitation ID:,Temp. (f):,Rel. Humid. (%):,Wind Speed (mph):,Wind Dir.:,Air Press. (hg):,Percip. (in):
12.24.16,18,10,,43,43,11,210,24.26,
12.24.16,19,10,,38,55,13,200,24.26,
12.24.16,20,10,,36,64,9,190,24.23,
12.24.16,21,10,,34,73,11,200,24.21,
12.24.16,22,10,,36,76,15,150,24.18,
12.24.16,23,10,,37,73,13,180,24.16,
12.25.16,0,10,,35,76,11,190,24.14,
12.25.16,1,10,,41,73,17,190,24.12,
12.25.16,2,10,,44,71,23,160,24.1,T
12.25.16,3,10,,40,82,17,160,24.07,T
12.25.16,4,10,,40,79,22,140,24.02,
12.25.16,5,10,,37,86,14,140,24.02,
12.25.16,6,10,,33,92,11,160,23.98,
12.25.16,7,10,,33,85,6,140,23.95,
12.25.16,8,8,,30,85,9,320,23.92,
12.25.16,9,8,,33,85,8,300,23.91,
12.25.16,10,6,,34,85,22,300,23.89,T
12.25.16,11,10,,36,67,11,290,23.88,T
12.25.16,12,10,,38,41,13,260,23.89,
12.25.16,13,10,,40,33,16,280,23.91,
12.25.16,14,10,,41,30,15,270,23.95,
12.25.16,15,10,,40,30,16,270,23.99,
12.25.16,16,10,,24,88,17,110,24.06,
12.25.16,17,10,,21,84,15,110,24.1,
12.25.16,18,10,,21,84,11,110,24.14,
12.25.16,19,10,,22,81,17,130,24.16,
12.25.16,20,10,,31,43,10,210,24.18,
12.25.16,21,10,,32,40,13,250,24.21,
12.25.16,22,10,,32,36,7,220,24.25,
12.25.16,23,10,,34,34,22,280,24.27,
12.26.16,0,10,,26,53,9,280,24.3,
12.26.16,1,10,,27,51,7,300,24.33,
12.26.16,2,10,,24,58,6,270,24.36,
12.26.16,3,10,,22,60,7,250,24.37,
12.26.16,4,10,,21,65,5,10,24.41,
12.26.16,5,10,,18,71,6,140,24.44,
12.26.16,6,10,,21,60,6,120,24.48,
12.26.16,7,10,,20,65,9,170,24.52,
12.26.16,8,10,,30,51,9,180,24.55,
12.26.16,9,10,,35,35,10,240,24.58,
12.26.16,10,10,,39,28,9,240,24.6,
12.26.16,11,10,,41,24,11,260,24.6,
12.26.16,12,10,,44,22,11,240,24.6,
12.26.16,13,10,,43,24,15,240,24.61,
12.26.16,14,10,,42,22,9,230,24.63,
12.26.16,15,10,,41,23,7,240,24.65,
12.26.16,16,10,,38,29,5,260,24.65,
12.26.16,17,10,,32,40,5,240,24.67,
12.26.16,18,10,,31,41,7,250,24.68,
12.26.16,19,10,,26,63,8,260,24.69,
12.26.16,20,10,,21,84,6,180,24.7,
12.26.16,21,10,,22,60,9,200,24.68,
12.26.16,22,10,,24,63,9,240,24.69,
12.26.16,23,10,,22,74,3,250,24.69,
12.27.16,0,10,,20,74,7,230,24.7,
12.27.16,1,10,,20,77,7,30,24.7,
12.27.16,2,10,,19,74,0,0,24.71,
12.27.16,3,10,,19,74,10,190,24.69,
12.27.16,4,10,,23,52,11,210,24.67,
12.27.16,5,10,,20,57,13,160,24.65,
12.27.16,6,10,,13,73,9,150,24.65,
12.27.16,7,10,,23,50,13,160,24.65,
12.27.16,8,10,,31,47,8,150,24.63,
12.27.16,9,10,,39,36,3,130,24.62,
12.27.16,10,10,,45,30,5,VR,24.58,
12.27.16,11,10,,43,40,7,20,24.54,
12.27.16,12,10,,40,57,10,40,24.51,
12.27.16,13,10,,41,53,9,40,24.5,
12.27.16,14,10,,41,53,8,50,24.48,
12.27.16,15,10,,40,57,7,170,24.5,
12.27.16,16,10,,46,26,17,260,24.45,
12.27.16,17,10,,45,26,3,290,24.49,
12.27.16,18,10,,53,15,3,VR,24.49,
12.27.16,19,10,,36,44,9,150,24.49,
12.27.16,20,10,,42,31,7,VR,24.48,
12.27.16,21,10,,47,28,7,260,24.48,
12.27.16,22,10,,49,29,17,280,24.48,
12.27.16,23,10,,47,30,16,240,24.49,
12.28.16,0,10,,45,31,0,0,24.5,
12.28.16,1,10,,43,37,13,280,24.49,
12.28.16,2,10,,42,43,8,310,24.5,
12.28.16,3,10,,38,48,3,170,24.48,
12.28.16,4,10,,43,43,14,290,24.49,
12.28.16,5,10,,42,43,7,300,24.5,
12.28.16,6,10,,37,50,8,40,24.53,
12.28.16,7,10,,42,43,13,360,24.56,
12.28.16,8,10,,38,53,11,120,24.59,
12.28.16,9,10,,41,47,10,120,24.6,
12.28.16,10,10,,43,47,14,90,24.6,
12.28.16,11,10,,39,55,13,80,24.6,
12.28.16,12,10,,42,51,11,70,24.6,
12.28.16,13,10,,43,47,13,20,24.61,
12.28.16,14,10,,43,40,13,360,24.63,
12.28.16,15,10,,43,37,22,310,24.65,
12.28.16,16,10,,36,46,15,340,24.68,
12.28.16,17,10,,30,61,7,70,24.71,
12.28.16,18,10,,27,69,9,110,24.74,
12.28.16,19,10,,28,58,9,70,24.78,
12.28.16,20,10,,23,68,10,120,24.81,
12.28.16,21,10,,22,68,11,80,24.83,
12.28.16,22,10,,22,68,7,160,24.85,
12.28.16,23,10,,18,81,11,150,24.84,
12.29.16,0,10,,19,77,13,140,24.85,
12.29.16,1,10,,18,77,11,140,24.86,
12.29.16,2,10,,19,74,9,140,24.88,
12.29.16,3,10,,22,65,15,130,24.87,
12.29.16,4,10,,21,65,13,130,24.88,
12.29.16,5,10,,19,68,11,130,24.89,
12.29.16,6,10,,17,71,9,130,24.91,
12.29.16,7,10,,20,65,10,130,24.92,
12.29.16,8,10,,27,69,10,160,24.92,
12.29.16,9,10,,32,59,7,150,24.94,
12.29.16,10,10,,35,54,8,120,24.92,
12.29.16,11,10,,42,47,6,60,24.88,
12.29.16,12,10,,45,42,6,60,24.84,
12.29.16,13,10,,47,39,9,30,24.83,
12.29.16,14,10,,44,45,11,40,24.82,
12.29.16,15,10,,40,53,9,10,24.82,
12.29.16,16,10,,33,70,5,80,24.8,
12.29.16,17,10,,31,75,11,210,24.79,
12.29.16,18,10,,31,69,6,230,24.79,
12.29.16,19,10,,32,59,8,230,24.78,
12.29.16,20,10,,32,54,11,220,24.75,
12.29.16,21,10,,34,46,10,230,24.74,
12.29.16,22,10,,34,46,11,230,24.71,
12.29.16,23,10,,37,39,13,240,24.71,
12.30.16,0,10,,39,33,15,230,24.68,
12.30.16,1,10,,38,33,10,220,24.66,
12.30.16,2,10,,39,31,16,220,24.64,
12.30.16,3,10,,40,30,15,220,24.61,
12.30.16,4,10,,41,28,21,210,24.59,
12.30.16,5,10,,41,28,20,210,24.56,
12.30.16,6,10,,41,27,20,200,24.55,
12.30.16,7,10,,42,26,20,200,24.51,
12.30.16,8,10,,47,21,16,210,24.5,
12.30.16,9,10,,51,18,14,200,24.48,
12.30.16,10,10,,54,16,3,VR,24.43,
12.30.16,11,10,,55,15,13,240,24.39,
12.30.16,12,10,,65,9,24,260,24.33,
12.30.16,13,10,,65,8,17,320,24.31,
12.30.16,14,10,,62,10,9,340,24.3,
12.30.16,15,10,,59,9,23,290,24.29,
12.30.16,16,10,,55,11,18,320,24.3,
12.30.16,17,10,,50,16,16,330,24.31,
12.30.16,18,10,,52,12,5,260,24.31,
12.30.16,19,10,,45,20,0,0,24.31,
12.30.16,20,10,,41,28,0,0,24.31,
12.30.16,21,10,,41,27,7,250,24.32,
12.30.16,22,10,,44,21,0,0,24.31,
12.30.16,23,10,,43,21,8,20,24.32,
12.31.16,0,10,,27,75,17,60,24.34,
12.31.16,1,10,,24,85,16,70,24.38,
12.31.16,2,10,,21,92,5,360,24.43,
12.31.16,3,10,,22,88,5,280,24.44,
12.31.16,4,10,,21,88,6,250,24.43,
12.31.16,5,10,,20,84,10,190,24.4,
12.31.16,6,10,,14,84,7,130,24.4,
12.31.16,7,10,,17,88,6,110,24.37,
12.31.16,8,10,,24,75,8,100,24.4,
12.31.16,9,10,,29,56,15,90,24.41,
12.31.16,10,10,,33,52,9,110,24.4,
12.31.16,11,10,,36,46,6,70,24.37,
12.31.16,12,10,,38,46,5,40,24.35,
12.31.16,13,10,,38,44,6,230,24.32,
12.31.16,14,10,,39,41,0,0,24.32,
12.31.16,15,10,,41,40,0,0,24.32,
12.31.16,16,10,,30,69,7,30,24.32,
12.31.16,17,10,,27,75,8,20,24.33,
12.31.16,18,10,,27,75,6,10,24.34,
12.31.16,19,10,,27,72,0,0,24.34,
12.31.16,20,10,,22,81,6,180,24.34,
12.31.16,21,10,,21,81,9,180,24.33,
12.31.16,22,10,,22,81,8,190,24.32,
12.31.16,23,10,,24,71,9,220,24.3,
1.1.17,0,10,,22,74,7,210,24.28,
1.1.17,1,10,,22,78,10,190,24.27,
1.1.17,2,10,,19,81,6,150,24.26,
1.1.17,3,10,,17,81,7,150,24.25,
1.1.17,4,10,,18,77,8,150,24.23,
1.1.17,5,10,,18,74,7,160,24.22,
1.1.17,6,10,,22,65,3,270,24.22,
1.1.17,7,10,,24,66,9,230,24.21,
1.1.17,8,10,,32,54,8,250,24.21,
1.1.17,9,10,,39,43,8,240,24.21,
1.1.17,10,10,,44,32,5,290,24.21,
1.1.17,11,10,,46,26,3,310,24.19,
1.1.17,12,10,,46,30,8,50,24.16,
1.1.17,13,10,,45,34,7,80,24.16,
1.1.17,14,10,,42,40,9,70,24.17,
1.1.17,15,10,,37,50,8,110,24.18,
1.1.17,16,10,,36,52,9,120,24.19,
1.1.17,17,10,,32,61,10,160,24.21,
1.1.17,18,10,,31,61,14,160,24.21,
1.1.17,19,10,,31,56,13,170,24.21,
1.1.17,20,10,,31,54,14,170,24.2,
1.1.17,21,10,,29,61,13,170,24.21,
1.1.17,22,10,,30,58,13,160,24.2,
1.1.17,23,10,,29,58,7,230,24.2,
1.2.17,0,10,,27,66,0,0,24.19,
1.2.17,1,10,,24,75,8,280,24.21,
1.2.17,2,5,,22,88,14,270,24.22,
1.2.17,3,7,,22,88,10,260,24.23,
1.2.17,4,6,,22,88,10,210,24.24,
1.2.17,5,8,,23,81,11,190,24.24,
1.2.17,6,10,,32,54,14,210,24.26,
1.2.17,7,10,,31,54,10,200,24.27,
1.2.17,8,10,,39,41,21,210,24.28,
1.2.17,9,10,,44,32,15,220,24.3,
1.2.17,10,10,,48,25,15,230,24.3,
1.2.17,11,10,,50,22,16,240,24.3,
1.2.17,12,10,,30,69,25,50,24.32,
1.2.17,13,10,,33,61,18,50,24.33,
1.2.17,14,10,,30,69,14,90,24.38,
1.2.17,15,10,,28,72,14,110,24.43,
1.2.17,16,10,,25,78,9,120,24.45,
1.2.17,17,10,,22,81,8,70,24.49,
1.2.17,18,10,,23,85,8,90,24.5,
1.2.17,19,10,,19,84,8,70,24.51,T
1.2.17,20,10,,20,84,11,50,24.54,
1.2.17,21,10,,17,81,13,80,24.54,
1.2.17,22,10,,16,81,14,90,24.55,
1.2.17,23,10,,15,80,13,90,24.56,
1.3.17,0,10,,14,77,13,90,24.57,
1.3.17,1,9,,13,64,10,90,24.58,T
1.3.17,2,9,,12,67,11,110,24.59,T
1.3.17,3,9,,12,64,8,80,24.6,T
1.3.17,4,10,,12,64,6,100,24.6,T
1.3.17,5,10,,12,67,7,170,24.61,
1.3.17,6,10,,13,64,10,180,24.62,
1.3.17,7,9,,16,64,7,270,24.65,
1.3.17,8,10,,20,62,5,220,24.66,
1.3.17,9,4,,21,74,6,220,24.67,T
1.3.17,10,9,,25,66,7,220,24.65,
1.3.17,11,10,,29,53,7,150,24.62,
1.3.17,12,10,,32,47,5,VR,24.6,
1.3.17,13,10,,29,61,10,40,24.59,
1.3.17,14,10,,29,58,7,60,24.59,
1.3.17,15,10,,26,66,10,80,24.58,
1.3.17,16,10,,21,74,10,80,24.59,
1.3.17,17,10,,17,84,11,110,24.58,
1.3.17,18,10,,15,88,9,90,24.59,
1.3.17,19,10,,13,88,8,100,24.59,
1.3.17,20,10,,11,88,9,140,24.55,
1.3.17,21,10,,11,84,8,320,24.56,
1.3.17,22,0.75,,10,88,7,350,24.56,T
1.3.17,23,0.75,,11,88,7,310,24.56,T
1.4.17,0,0.75,,10,84,7,10,24.55,T
1.4.17,1,0.25,,10,92,0,0,24.54,T
1.4.17,2,0.25,,11,88,6,340,24.53,T
1.4.17,3,0.75,,10,88,5,350,24.5,T
1.4.17,4,0.50s,,10,84,7,350,24.5,T
1.4.17,5,0.75,,9,87,7,350,24.47,T
1.4.17,6,1.5,,9,84,5,280,24.46,T
1.4.17,7,1.5,,9,84,5,20,24.43,T
1.4.17,8,2,,10,84,5,10,24.43,T
1.4.17,9,1.75,,11,84,5,20,24.42,T
1.4.17,10,1.5,,12,80,9,360,24.41,T
1.4.17,11,1.5,,11,80,9,20,24.37,T
1.4.17,12,1.5,,10,80,8,10,24.35,T
1.4.17,13,1.5,,10,76,9,360,24.35,T
1.4.17,14,2,,9,80,9,350,24.37,0.01
1.4.17,15,1.25,,7,80,13,360,24.4,T
1.4.17,16,0.75,,6,80,16,350,24.43,0.01
1.4.17,17,0.75,,5,80,17,340,24.48,0.02
1.4.17,18,2,,5,80,13,340,24.48,T
1.4.17,19,2,,5,80,11,340,24.48,0.01
1.4.17,20,1.5,,4,83,11,360,24.47,0.03
1.4.17,21,2,,4,83,8,30,24.49,T
1.4.17,22,2,,4,83,6,20,24.47,0.01
1.4.17,23,1.75,,4,79,6,20,24.46,0.01
1.5.17,0,0.75,,3,83,9,10,24.46,0.03
1.5.17,1,1,,3,79,8,20,24.46,0.04
1.5.17,2,0.75,,3,79,7,340,24.49,0.02
1.5.17,3,1.5,,2,83,6,350,24.48,0.04
1.5.17,4,2.5,,2,83,7,350,24.5,0.01
1.5.17,5,1.25,,2,83,6,360,24.52,0.01
1.5.17,6,2,,2,83,5,10,24.52,0.01
1.5.17,7,1.25,,2,79,0,0,24.53,
1.5.17,8,1.25,,3,76,3,50,24.56,0.02
1.5.17,9,1.25,,2,79,6,350,24.57,0.02
1.5.17,10,1,,4,72,3,20,24.56,0.01
1.5.17,11,8,,4,76,0,0,24.54,0.01
1.5.17,12,10,,4,72,5,60,24.51,
1.5.17,13,10,,5,72,6,80,24.5,
1.5.17,14,10,,4,69,5,70,24.5,
1.5.17,15,10,,4,69,0,0,24.51,
1.5.17,16,10,,3,69,3,160,24.52,
1.5.17,17,10,,2,72,0,0,24.51,
1.5.17,18,10,,1,72,7,180,24.51,
1.5.17,19,10,,2,76,7,170,24.51,
1.5.17,20,10,,0,75,6,170,24.5,
1.5.17,21,10,,1,76,8,170,24.5,
1.5.17,22,10,,0,79,8,160,24.5,
1.5.17,23,10,,0,75,7,150,24.49,
1.6.17,0,10,,2,66,8,170,24.5,
1.6.17,1,10,,1,62,6,140,24.5,
1.6.17,2,10,,2,69,3,250,24.51,
1.6.17,3,10,,-2,79,5,250,24.51,
1.6.17,4,10,,0,79,6,230,24.52,
1.6.17,5,8,,-3,79,8,220,24.53,
1.6.17,6,3,,-4,87,8,210,24.54,
1.6.17,7,10,,-4,83,8,220,24.55,
1.6.17,8,10,,2,76,9,210,24.57,
1.6.17,9,10,,8,70,15,210,24.59,
1.6.17,10,10,,13,64,11,230,24.59,
1.6.17,11,10,,18,52,7,220,24.58,
1.6.17,12,10,,18,57,8,200,24.57,
1.6.17,13,10,,20,47,8,190,24.57,
1.6.17,14,10,,18,49,7,170,24.59,
1.6.17,15,10,,16,49,9,160,24.6,
1.6.17,16,10,,9,55,11,160,24.61,
1.6.17,17,10,,12,42,16,180,24.64,
1.6.17,18,10,,6,52,13,180,24.65,
1.6.17,19,10,,8,58,11,230,24.66,
1.6.17,20,10,,8,58,11,190,24.69,
1.6.17,21,10,,7,60,3,210,24.71,
1.6.17,22,10,,2,66,9,180,24.71,
1.6.17,23,10,,13,53,13,210,24.71,
1.7.17,0,10,,4,63,9,180,24.71,
1.7.17,1,10,,16,47,14,200,24.74,
1.7.17,2,10,,5,60,14,170,24.74,
1.7.17,3,10,,7,57,10,170,24.75,
1.7.17,4,10,,2,62,14,160,24.75,
1.7.17,5,10,,8,55,14,180,24.76,
1.7.17,6,10,,5,60,8,190,24.77,
1.7.17,7,10,,13,51,11,220,24.78,
1.7.17,8,10,,11,61,9,200,24.8,
1.7.17,9,10,,17,54,0,0,24.82,
1.7.17,10,10,,20,47,5,30,24.83,
1.7.17,11,10,,22,55,3,30,24.8,
1.7.17,12,10,,23,52,5,80,24.78,
1.7.17,13,10,,23,52,0,0,24.77,
1.7.17,14,10,,24,55,0,0,24.76,
1.7.17,15,10,,21,60,3,360,24.75,
1.7.17,16,10,,17,62,6,330,24.75,
1.7.17,17,10,,14,67,6,360,24.74,
1.7.17,18,10,,14,67,0,0,24.73,
1.7.17,19,10,,12,73,7,150,24.7,
1.7.17,20,10,,12,70,7,240,24.68,
1.7.17,21,10,,15,61,8,210,24.65,
1.7.17,22,10,,14,64,3,220,24.64,
1.7.17,23,10,,15,67,8,230,24.6,
1.8.17,0,10,,14,67,7,350,24.61,
1.8.17,1,10,,14,67,3,180,24.61,
1.8.17,2,10,,23,60,9,240,24.62,
1.8.17,3,10,,28,56,6,240,24.61,
1.8.17,4,10,,33,52,9,300,24.61,
1.8.17,5,10,,33,54,11,300,24.62,
1.8.17,6,10,,33,54,10,290,24.62,
1.8.17,7,10,,33,56,6,260,24.62,
1.8.17,8,10,,27,69,8,140,24.65,
1.8.17,9,10,,36,62,0,0,24.67,
1.8.17,10,10,,40,60,9,130,24.66,
1.8.17,11,10,,44,51,8,160,24.64,
1.8.17,12,10,,45,56,9,150,24.62,
1.8.17,13,10,,46,54,10,140,24.61,
1.8.17,14,10,,42,65,11,140,24.61,
1.8.17,15,10,,43,60,10,140,24.61,
1.8.17,16,10,,44,53,17,150,24.6,
1.8.17,17,10,,42,58,18,170,24.6,
1.8.17,18,10,,40,65,13,280,24.62,
1.8.17,19,10,,39,65,9,170,24.61,
1.8.17,20,10,,41,60,15,200,24.59,
1.8.17,21,10,,37,70,13,170,24.57,
1.8.17,22,10,,38,70,8,120,24.54,
1.8.17,23,10,,37,73,7,80,24.51,
1.9.17,0,10,,34,76,7,50,24.48,
1.9.17,1,10,,32,79,9,140,24.47,
1.9.17,2,10,,41,62,11,210,24.46,
1.9.17,3,10,,49,43,6,VR,24.44,
1.9.17,4,10,,51,39,20,220,24.43,
1.9.17,5,10,,53,41,33,260,24.4,
1.9.17,6,10,,52,45,21,250,24.38,
1.9.17,7,10,,52,45,28,240,24.36,
1.9.17,8,10,,52,45,16,240,24.37,
1.9.17,9,10,,53,45,20,240,24.35,
1.9.17,10,10,,55,43,24,250,24.3,
1.9.17,11,10,,58,41,22,270,24.27,
1.9.17,12,10,,61,36,20,260,24.24,
1.9.17,13,10,,61,35,16,270,24.23,
1.9.17,14,10,,60,35,15,280,24.24,
1.9.17,15,10,,56,40,15,280,24.22,
1.9.17,16,10,,51,48,0,0,24.21,
1.9.17,17,10,,49,52,7,230,24.21,
1.9.17,18,10,,46,58,9,230,24.19,
1.9.17,19,10,,46,50,10,280,24.18,
1.9.17,20,10,,43,53,5,280,24.16,
1.9.17,21,10,,43,56,8,210,24.16,
1.9.17,22,10,,34,76,7,100,24.18,
1.9.17,23,10,,38,67,9,270,24.2,
1.10.17,0,10,,41,40,26,280,24.25,
1.10.17,1,10,,40,41,20,280,24.26,
1.10.17,2,10,,37,46,14,260,24.32,
1.10.17,3,10,,35,48,7,270,24.34,
1.10.17,4,10,,33,54,9,270,24.36,
1.10.17,5,10,,33,56,9,250,24.37,
1.10.17,6,10,,33,54,13,230,24.37,
1.10.17,7,10,,36,46,15,240,24.36,
1.10.17,8,10,,40,39,16,220,24.37,
1.10.17,9,10,,44,32,17,210,24.37,
1.10.17,10,10,,47,28,18,200,24.37,
1.10.17,11,10,,50,26,16,220,24.32,
1.10.17,12,10,,50,28,30,230,24.29,
1.10.17,13,10,,52,26,24,240,24.28,
1.10.17,14,10,,51,24,26,260,24.29,
1.10.17,15,10,,50,25,16,260,24.32,
1.10.17,16,10,,47,28,14,280,24.31,
1.10.17,17,10,,42,35,9,200,24.31,
1.10.17,18,10,,35,50,13,180,24.3,
1.10.17,19,10,,41,38,7,230,24.28,
1.10.17,20,10,,42,36,7,200,24.26,
1.10.17,21,10,,40,43,10,160,24.24,
1.10.17,22,10,,41,41,7,150,24.23,
1.10.17,23,10,,46,34,6,VR,24.21,
1.11.17,0,10,,44,40,16,230,24.17,
1.11.17,1,10,,45,37,16,220,24.18,
1.11.17,2,10,,42,41,8,180,24.18,
1.11.17,3,10,,44,40,20,240,24.15,
1.11.17,4,10,,43,43,22,240,24.15,
1.11.17,5,10,,38,53,6,230,24.16,
1.11.17,6,10,,39,53,20,210,24.15,
1.11.17,7,10,,40,51,8,230,24.16,
1.11.17,8,10,,43,47,6,230,24.15,
1.11.17,9,10,,48,41,8,230,24.15,
1.11.17,10,10,,52,34,15,230,24.15,
1.11.17,11,10,,50,41,11,50,24.13,
1.11.17,12,10,,36,67,16,60,24.15,
1.11.17,13,10,,33,70,17,70,24.15,
1.11.17,14,10,,29,75,17,90,24.16,
1.11.17,15,10,,27,75,10,60,24.19,
1.11.17,16,10,,23,81,13,50,24.23,
1.11.17,17,10,,22,85,7,50,24.29,
1.11.17,18,10,,22,85,14,160,24.29,
1.11.17,19,10,,26,81,11,250,24.29,
1.11.17,20,10,,29,78,9,240,24.29,
1.11.17,21,10,,31,72,11,230,24.33,
1.11.17,22,10,,31,72,9,220,24.35,
1.11.17,23,10,,31,72,8,220,24.37,
1.12.17,0,10,,32,67,8,220,24.37,
1.12.17,1,10,,31,66,10,220,24.4,
1.12.17,2,10,,31,61,14,220,24.43,
1.12.17,3,10,,30,61,11,210,24.44,
1.12.17,4,10,,31,59,7,240,24.47,
1.12.17,5,10,,29,63,9,230,24.49,
1.12.17,6,10,,32,59,11,240,24.5,
1.12.17,7,10,,33,59,10,230,24.52,
1.12.17,8,10,,32,67,8,170,24.55,
1.12.17,9,10,,36,64,8,160,24.58,
1.12.17,10,10,,40,60,6,80,24.57,
1.12.17,11,10,,38,57,16,90,24.59,
1.12.17,12,10,,34,70,21,70,24.58,
1.12.17,13,10,,32,72,23,60,24.59,
1.12.17,14,10,,26,78,16,30,24.63,
1.12.17,15,10,,23,81,14,10,24.66,
1.12.17,16,10,,22,78,10,30,24.66,
1.12.17,17,10,,21,78,8,50,24.69,
1.12.17,18,10,,20,81,10,90,24.7,
1.12.17,19,10,,20,81,10,100,24.69,
1.12.17,20,10,,19,84,8,100,24.68,
1.12.17,21,10,,18,84,8,90,24.67,
1.12.17,22,10,,20,84,9,100,24.68,
1.12.17,23,8,,21,88,3,50,24.67,
1.13.17,0,8,,21,84,0,0,24.67,
1.13.17,1,9,,20,88,3,10,24.68,
1.13.17,2,10,,20,88,6,360,24.69,
1.13.17,3,9,,19,88,5,340,24.7,
1.13.17,4,9,,20,84,3,10,24.71,
1.13.17,5,6,,20,88,0,0,24.73,
1.13.17,6,2,,20,88,0,0,24.74,
1.13.17,7,0.50s,,21,88,7,230,24.76,
1.13.17,8,0.50s,,22,92,7,180,24.78,
1.13.17,9,1.5,,25,85,6,230,24.8,T
1.13.17,10,6,,29,75,5,250,24.79,
1.13.17,11,7,,33,64,0,0,24.78,
1.13.17,12,7,,35,59,5,350,24.76,
1.13.17,13,8,,37,55,5,20,24.75,
1.13.17,14,9,,37,55,0,0,24.77,
1.13.17,15,9,,37,57,5,10,24.78,
1.13.17,16,6,,31,69,3,50,24.79,
1.13.17,17,9,,30,72,3,60,24.8,
1.13.17,18,8,,26,81,5,130,24.82,
1.13.17,19,7,,27,81,5,180,24.83,
1.13.17,20,7,,28,82,5,230,24.83,
1.13.17,21,7,,26,81,8,260,24.83,
1.13.17,22,9,,27,78,5,260,24.84,
1.13.17,23,8,,26,81,5,250,24.83,
1.14.17,0,8,,25,81,7,250,24.83,
1.14.17,1,8,,25,81,5,240,24.83,
1.14.17,2,8,,24,85,6,230,24.85,
1.14.17,3,7,,23,85,7,250,24.84,
1.14.17,4,7,,23,85,9,210,24.84,
1.14.17,5,7,,24,85,9,220,24.83,
1.14.17,6,8,,26,78,8,230,24.84,
1.14.17,7,6,,27,78,6,240,24.85,
1.14.17,8,6,,29,78,5,230,24.86,
1.14.17,9,6,,34,76,7,210,24.86,
1.14.17,10,8,,36,70,5,220,24.85,
1.14.17,11,8,,38,65,3,270,24.82,
1.14.17,12,10,,39,62,3,80,24.78,
1.14.17,13,10,,41,53,0,0,24.77,
1.14.17,14,10,,40,60,8,60,24.77,
1.14.17,15,9,,37,67,8,50,24.78,
1.14.17,16,7,,35,76,8,80,24.78,
1.14.17,17,7,,33,79,7,110,24.78,
1.14.17,18,7,,31,82,6,130,24.77,
1.14.17,19,7,,30,82,7,140,24.76,
1.14.17,20,7,,27,85,5,190,24.75,
1.14.17,21,6,,28,85,3,260,24.75,
1.14.17,22,5,,29,85,3,330,24.75,
1.14.17,23,4,,27,88,6,90,24.72,
1.15.17,0,5,,24,85,8,170,24.71,
1.15.17,1,5,,26,88,5,270,24.68,
1.15.17,2,3,,24,88,6,250,24.66,
1.15.17,3,4,,25,88,7,230,24.68,
1.15.17,4,3,,25,88,7,260,24.66,
1.15.17,5,3,,25,92,6,260,24.65,
1.15.17,6,5,,28,85,7,240,24.65,
1.15.17,7,4,,29,85,10,270,24.64,
1.15.17,8,4,,30,85,7,250,24.65,
1.15.17,9,4,,31,85,6,270,24.64,
1.15.17,10,4,,33,75,0,0,24.61,
1.15.17,11,6,,34,70,3,270,24.59,
1.15.17,12,7,,34,70,5,330,24.55,
1.15.17,13,7,,34,70,3,40,24.53,T
1.15.17,14,8,,35,67,0,0,24.53,T
1.15.17,15,7,,34,70,7,350,24.53,T
1.15.17,16,7,,33,72,6,310,24.52,T
1.15.17,17,5,,32,79,5,320,24.52,T
1.15.17,18,9,,32,75,6,300,24.53,T
1.15.17,19,6,,32,79,5,360,24.53,T
1.15.17,20,6,,32,75,6,320,24.52,T
1.15.17,21,6,,31,78,8,300,24.52,T
1.15.17,22,9,,31,78,8,300,24.52,T
1.15.17,23,10,,32,69,8,290,24.53,
1.16.17,0,9,,30,72,13,310,24.52,T
1.16.17,1,2.5,,30,89,10,300,24.52,T
1.16.17,2,4,,28,92,9,360,24.52,0.01
1.16.17,3,1.25,,28,89,9,10,24.53,0.01
1.16.17,4,2,,28,92,16,350,24.53,0.01
1.16.17,5,0.75,,28,92,10,340,24.55,0.02
1.16.17,6,0.75,,29,89,11,330,24.57,0.03
1.16.17,7,0.75,,29,89,16,330,24.59,0.04
1.16.17,8,0.75,,29,92,20,330,24.61,0.04
1.16.17,9,0.75,,30,89,17,340,24.64,0.01
1.16.17,10,1.75,,30,89,17,330,24.65,0.03
1.16.17,11,10,,31,85,14,330,24.63,T
1.16.17,12,10,,33,75,8,310,24.61,
1.16.17,13,10,,33,79,9,260,24.6,
1.16.17,14,10,,34,76,8,260,24.61,
1.16.17,15,10,,35,67,7,280,24.62,
1.16.17,16,10,,34,73,6,250,24.64,
1.16.17,17,10,,34,70,5,250,24.65,
1.16.17,18,10,,33,75,5,220,24.65,
1.16.17,19,10,,33,79,8,220,24.65,
1.16.17,20,10,,33,75,9,220,24.65,
1.16.17,21,10,,33,70,9,220,24.65,
1.16.17,22,10,,32,69,10,210,24.64,
1.16.17,23,10,,27,75,10,210,24.63,
1.17.17,0,10,,22,78,9,180,24.62,
1.17.17,1,10,,19,77,11,160,24.62,
1.17.17,2,10,,21,74,7,210,24.61,
1.17.17,3,10,,20,77,8,230,24.6,
1.17.17,4,10,,21,84,7,210,24.59,
1.17.17,5,10,,19,88,8,200,24.59,
1.17.17,6,10,,23,81,10,220,24.59,
1.17.17,7,10,,24,81,9,230,24.6,
1.17.17,8,10,,29,72,9,220,24.62,
1.17.17,9,10,,31,69,10,220,24.6,
1.17.17,10,10,,35,64,7,220,24.6,
1.17.17,11,10,,38,60,7,230,24.58,
